Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,Unnamed: 18,final_text,english_final_text,spacy_sentiment,vedar_sentiment
1472943851539247105,"An update on the security issue in El Salvador 🇸🇻 

#TerritorialControlPlan https://t.co/FNJJBIUSUo",Nayib Bukele 🇸🇻,nayibbukele,2021-12-20T14:55:54.000Z,Mon Dec 20 14:55:54 +0000 2021,6035,1238,en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,1,0,video,https://video.twimg.com/amplify_video/1472942190666170368/vid/640x360/kO9482RTFSRvBTeC.mp4?tag=14,,,,"An update on the security issue in El Salvador 🇸🇻 

#TerritorialControlPlan https://t.co/FNJJBIUSUo","An update on the security issue in El Salvador 🇸🇻 

#TerritorialControlPlan https://t.co/FNJJBIUSUo",Neutral,Positive
1473032648348123142,Desarrollo para oriente 🇸🇻 https://t.co/0138Oyc0dA,Nayib Bukele 🇸🇻,nayibbukele,2021-12-20T20:48:45.000Z,Mon Dec 20 20:48:45 +0000 2021,4829,687,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/RomeoHerrera1/status/1473029454775660546 ,0,0,,,,,,Desarrollo para oriente 🇸🇻 https://t.co/0138Oyc0dA,Development for East 🇸🇻 https://t.Co-/0138OC0DA,Neutral,Neutral
1473123232161185798,"Inauguración del Periférico Claudia Lars.

Paso a paso, construiremos El Salvador que todos soñamos 🇸🇻 https://t.co/YowrZccTWj",Nayib Bukele 🇸🇻,nayibbukele,2021-12-21T02:48:42.000Z,Tue Dec 21 02:48:42 +0000 2021,6056,1010,es,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1473122576016756746/vid/1280x720/ZOLVRjSv_2TQqdDZ.mp4?tag=14,,,,"Inauguración del Periférico Claudia Lars.

Paso a paso, construiremos El Salvador que todos soñamos 🇸🇻 https://t.co/YowrZccTWj","Inauguration of the Peripheral Claudia Lars.

Step by step, we will build the Savior that we all dream 🇸🇻 https://t.co/yowrzcctwj",Neutral,Positive
1473283051220353028,"Antes, todos estos delitos quedaban en la impunidad.

Debemos cambiar esa realidad.

Paso a paso 🇸🇻

#PlanControlTerritorial https://t.co/Knfa1n9yCj",Nayib Bukele 🇸🇻,nayibbukele,2021-12-21T13:23:46.000Z,Tue Dec 21 13:23:46 +0000 2021,7367,1245,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/PNCSV/status/1473267512754286599 ,1,0,,,,,,"Antes, todos estos delitos quedaban en la impunidad.

Debemos cambiar esa realidad.

Paso a paso 🇸🇻

#PlanControlTerritorial https://t.co/Knfa1n9yCj","Before, all these crimes were in impunity.

We must change that reality.

Step by step 🇸🇻

#PlanControlterritorial https://t.co/knfa1n9ycj.",Neutral,Neutral
1473430604641406982,"JAJAJAJAJAJA yo sé que no son periodistas de verdad, pero igual da risa cuando tratan de “reportar” cosas que ni sentido tienen.

Aunque lo que sí es interesante es como El Faro fue poco a poco convirtiéndose en El Diario de Hoy.

Hasta tuitean igual 😂 https://t.co/w979f6AnBs",Nayib Bukele 🇸🇻,nayibbukele,2021-12-21T23:10:05.000Z,Tue Dec 21 23:10:05 +0000 2021,3455,686,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/ECastroES/status/1473420570352041991 ,0,0,,,,,,"JAJAJAJAJAJA yo sé que no son periodistas de verdad, pero igual da risa cuando tratan de “reportar” cosas que ni sentido tienen.

Aunque lo que sí es interesante es como El Faro fue poco a poco convirtiéndose en El Diario de Hoy.

Hasta tuitean igual 😂 https://t.co/w979f6AnBs","Jajajajajaja I know that they are not truly journalists, but it's just laughter when they try to ""report"" things that neither sense they have.

Although what is interesting is how the lighthouse was gradually becoming the diary of today.

Even you have equal 😂 https://t.co/w979f6anbs",Positive,Positive
1473486950178897924,"El Salvador’s entire size is 21,000 km2

Coincidence? I don’t think so!

#Bitcoin🇸🇻",Nayib Bukele 🇸🇻,nayibbukele,2021-12-22T02:53:59.000Z,Wed Dec 22 02:53:59 +0000 2021,25435,2317,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,,"El Salvador’s entire size is 21,000 km2

Coincidence? I don’t think so!

#Bitcoin🇸🇻","El Salvador’s entire size is 21,000 km2

Coincidence? I don’t think so!

#Bitcoin🇸🇻",Neutral,Neutral
1473488416172040192,And today is the last 21st day of the year 21 of the 21st century 👽 https://t.co/9BitXCyDVs,Nayib Bukele 🇸🇻,nayibbukele,2021-12-22T02:59:49.000Z,Wed Dec 22 02:59:49 +0000 2021,4353,557,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nayibbukele/status/1473486950178897924 ,0,0,,,,,,And today is the last 21st day of the year 21 of the 21st century 👽 https://t.co/9BitXCyDVs,And today is the last 21st day of the year 21 of the 21st century 👽 https://t.co/9BitXCyDVs,Neutral,Neutral
1473489211999277057,At 21:00 hours 🤯 https://t.co/WRgdmak2zf,Nayib Bukele 🇸🇻,nayibbukele,2021-12-22T03:02:58.000Z,Wed Dec 22 03:02:58 +0000 2021,2721,308,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nayibbukele/status/1473488416172040192 ,0,0,,,,,,At 21:00 hours 🤯 https://t.co/WRgdmak2zf,At 21:00 hours 🤯 https://t.co/WRgdmak2zf,Neutral,Neutral
1473489844521385985,And we are buying 21 #bitcoin for the occasion 🥳 https://t.co/xKo80nhYOn,Nayib Bukele 🇸🇻,nayibbukele,2021-12-22T03:05:29.000Z,Wed Dec 22 03:05:29 +0000 2021,7263,817,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nayibbukele/status/1473489211999277057 ,1,0,,,,,,And we are buying 21 #bitcoin for the occasion 🥳 https://t.co/xKo80nhYOn,And we are buying 21 #bitcoin for the occasion 🥳 https://t.co/xKo80nhYOn,Neutral,Positive
1473491781027258374,I’m holding the purchase till 21:21:21. https://t.co/uhjwowv5cu,Nayib Bukele 🇸🇻,nayibbukele,2021-12-22T03:13:11.000Z,Wed Dec 22 03:13:11 +0000 2021,3669,418,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nayibbukele/status/1473489844521385985 ,0,0,,,,,,I’m holding the purchase till 21:21:21. https://t.co/uhjwowv5cu,I’m holding the purchase till 21:21:21. https://t.co/uhjwowv5cu,Neutral,Neutral
1473492922431676418,You should buy #BTC in 4 minutes. https://t.co/I4O9gPEq3G,Nayib Bukele 🇸🇻,nayibbukele,2021-12-22T03:17:43.000Z,Wed Dec 22 03:17:43 +0000 2021,3422,401,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nayibbukele/status/1473491781027258374 ,1,0,,,,,,You should buy #BTC in 4 minutes. https://t.co/I4O9gPEq3G,You should buy #BTC in 4 minutes. https://t.co/I4O9gPEq3G,Neutral,Neutral
1473493982923698187,There you go! 🚀 https://t.co/myvMfacAtG,Nayib Bukele 🇸🇻,nayibbukele,2021-12-22T03:21:56.000Z,Wed Dec 22 03:21:56 +0000 2021,3271,340,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nayibbukele/status/1473492922431676418 ,0,0,,,,,,There you go! 🚀 https://t.co/myvMfacAtG,There you go! 🚀 https://t.co/myvMfacAtG,Neutral,Neutral
1473508767664906247,Got the receipt. https://t.co/WONLH85KIy https://t.co/BDq076JNKa,Nayib Bukele 🇸🇻,nayibbukele,2021-12-22T04:20:41.000Z,Wed Dec 22 04:20:41 +0000 2021,6556,732,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nayibbukele/status/1473493982923698187 ,0,0,photo,https://pbs.twimg.com/media/FHL0ahLXIAMJtrW.jpg,,,,Got the receipt. https://t.co/WONLH85KIy https://t.co/BDq076JNKa,Got the receipt. https://t.co/WONLH85KIy https://t.co/BDq076JNKa,Neutral,Neutral
1473510836698488832,Naked. https://t.co/l3J6fcWgxu,Nayib Bukele 🇸🇻,nayibbukele,2021-12-22T04:28:54.000Z,Wed Dec 22 04:28:54 +0000 2021,7417,643,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/ssanchitt/status/1473509026369470464 ,0,0,,,,,,Naked. https://t.co/l3J6fcWgxu,Naked. https://t.co/l3J6fcWgxu,Neutral,Neutral
1473733864707268614,"¿Con 66 votos?

¿Pero no decía El Diario de Hoy, El Faro y La Prensa Gráfica que la @BancadaCyan estaba dividida?

Bueno, queda claro que mintieron otra vez...

Por cierto, la oposición solo logró 4 votos.

Verdadera DEMOCRACIA.

Felicidades Sr. @FiscalGeneralSV Rodolfo Delgado. https://t.co/04UxfkDuRw",Nayib Bukele 🇸🇻,nayibbukele,2021-12-22T19:15:08.000Z,Wed Dec 22 19:15:08 +0000 2021,4946,1027,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/AsambleaSV/status/1473728937779937286 ,0,2,,,,,,"¿Con 66 votos?

¿Pero no decía El Diario de Hoy, El Faro y La Prensa Gráfica que la @BancadaCyan estaba dividida?

Bueno, queda claro que mintieron otra vez...

Por cierto, la oposición solo logró 4 votos.

Verdadera DEMOCRACIA.

Felicidades Sr. @FiscalGeneralSV Rodolfo Delgado. https://t.co/04UxfkDuRw","With 66 votes?

But did not he say today's diary, the lighthouse and the graphic press that the @bancadacyan was divided?

Well, it's clear that they lied again ...

By the way, the opposition only achieved 4 votes.

True democracy.

Congratulations Mr. @fiscalgeneralsv Rodolfo Delgado.https://t.co/04uxfkdurw.",Neutral,Positive
1473744418209419267,"La elección del Fiscal General, deja claro que la oposición solo ataca por atacar.

Si votan juntos, dicen que son robots.

Si votan separado, dicen que intereses oscuros los dividen.

La oposición atacará CUALQUIER COSA.

No importa si es contraria a lo que habían atacado antes.",Nayib Bukele 🇸🇻,nayibbukele,2021-12-22T19:57:04.000Z,Wed Dec 22 19:57:04 +0000 2021,6239,1009,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,,"La elección del Fiscal General, deja claro que la oposición solo ataca por atacar.

Si votan juntos, dicen que son robots.

Si votan separado, dicen que intereses oscuros los dividen.

La oposición atacará CUALQUIER COSA.

No importa si es contraria a lo que habían atacado antes.","The election of the Attorney General, makes it clear that the opposition only attacks by attacking.

If they vote together, they say they are robots.

If they vote separately, they say that dark interests divide them.

The opposition will attack anything.

It does not matter if it is contrary to what they had attacked before.",Neutral,Negative
1473853758677217280,"La “comunidad internacional” dice que en El Salvador está en riesgo la democracia.

Pero la mayoría de decisiones se toman con 64 votos, de un total de 84 diputados.

¡3/4 DEL CONGRESO!

Y todos los diputados fueron electos con un tribunal electoral controlado por la oposición. https://t.co/mQNmNf4E5l",Nayib Bukele 🇸🇻,nayibbukele,2021-12-23T03:11:33.000Z,Thu Dec 23 03:11:33 +0000 2021,4950,955,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/AsambleaSV/status/1473850545131687936 ,0,0,,,,,,"La “comunidad internacional” dice que en El Salvador está en riesgo la democracia.

Pero la mayoría de decisiones se toman con 64 votos, de un total de 84 diputados.

¡3/4 DEL CONGRESO!

Y todos los diputados fueron electos con un tribunal electoral controlado por la oposición. https://t.co/mQNmNf4E5l","The ""international community"" says that democracy is at risk.

But most decisions are made with 64 votes, out of a total of 84 deputies.

3/4 of the congress!

And all the deputies were elected with an electoral court controlled by the opposition.https://t.co/mqnmnf4e5l.",Neutral,Negative
1473873419213099021,"The ""international community"" says El Salvador’s democracy is at risk.

But the majority of decisions are taken with 64 votes, out of 84 members of congress.

That’s 3/4 of the votes!

And all members of congress were elected with an electoral body controlled by the opposition. https://t.co/mQNmNfmftV",Nayib Bukele 🇸🇻,nayibbukele,2021-12-23T04:29:41.000Z,Thu Dec 23 04:29:41 +0000 2021,3683,647,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/AsambleaSV/status/1473850545131687936 ,0,0,,,,,,"The ""international community"" says El Salvador’s democracy is at risk.

But the majority of decisions are taken with 64 votes, out of 84 members of congress.

That’s 3/4 of the votes!

And all members of congress were elected with an electoral body controlled by the opposition. https://t.co/mQNmNfmftV","The ""international community"" says El Salvador’s democracy is at risk.

But the majority of decisions are taken with 64 votes, out of 84 members of congress.

That’s 3/4 of the votes!

And all members of congress were elected with an electoral body controlled by the opposition. https://t.co/mQNmNfmftV",Neutral,Negative
1473873838643499019,Makes me wonder if it’s not only failed politicians jealous because they can’t even hold a 50/50 vote. https://t.co/WdSstjEDs7,Nayib Bukele 🇸🇻,nayibbukele,2021-12-23T04:31:21.000Z,Thu Dec 23 04:31:21 +0000 2021,4197,621,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nayibbukele/status/1473873419213099021 ,0,0,,,,,,Makes me wonder if it’s not only failed politicians jealous because they can’t even hold a 50/50 vote. https://t.co/WdSstjEDs7,Makes me wonder if it’s not only failed politicians jealous because they can’t even hold a 50/50 vote. https://t.co/WdSstjEDs7,Negative,Negative
1474050152218472458,"Los invitamos a ver el encendido del árbol de Navidad en Casa Presidencial, en Cadena Nacional de Radio y Televisión.

Hoy jueves 23 de diciembre, a las 8pm.

También podrán verlo en Facebook Live, aquí: https://t.co/9YLWpsEM8d

¡Feliz Navidad! https://t.co/9xyp5UGuen",Nayib Bukele 🇸🇻,nayibbukele,2021-12-23T16:11:57.000Z,Thu Dec 23 16:11:57 +0000 2021,4048,765,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://facebook.com/nayibbukele ,0,0,video,https://video.twimg.com/ext_tw_video/1474050079463985153/pu/vid/480x270/DhtmS0l68qhzKozL.mp4?tag=12,,,,"Los invitamos a ver el encendido del árbol de Navidad en Casa Presidencial, en Cadena Nacional de Radio y Televisión.

Hoy jueves 23 de diciembre, a las 8pm.

También podrán verlo en Facebook Live, aquí: https://t.co/9YLWpsEM8d

¡Feliz Navidad! https://t.co/9xyp5UGuen","We invite you to see the ignition of the Christmas tree at presidential house, in national radio chain and television.

Today Thursday, December 23, at 8pm.

You can also see it on Facebook Live, here: https://t.co/9ylwpsem8d

Merry Christmas!https://t.co/9xyP5UGUEN.",Neutral,Positive
1474119003169865728,"What has been called by international organizations as “The #Bitcoin Experiment”, is nothing more than the world watching how mass adoption changes a country’s economy.

If it’s for the good, it’s game over for FIAT.

El Salvador is the spark that ignites the real revolution.",Nayib Bukele 🇸🇻,nayibbukele,2021-12-23T20:45:32.000Z,Thu Dec 23 20:45:32 +0000 2021,38763,6528,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,,"What has been called by international organizations as “The #Bitcoin Experiment”, is nothing more than the world watching how mass adoption changes a country’s economy.

If it’s for the good, it’s game over for FIAT.

El Salvador is the spark that ignites the real revolution.","What has been called by international organizations as “The #Bitcoin Experiment”, is nothing more than the world watching how mass adoption changes a country’s economy.

If it’s for the good, it’s game over for FIAT.

El Salvador is the spark that ignites the real revolution.",Negative,Positive
1474188302689443840,It will be beautiful. https://t.co/zt302OMh2t,Nayib Bukele 🇸🇻,nayibbukele,2021-12-24T01:20:55.000Z,Fri Dec 24 01:20:55 +0000 2021,4441,475,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/RicardoBSalinas/status/1474131143406637064 ,0,0,,,,,,It will be beautiful. https://t.co/zt302OMh2t,It will be beautiful. https://t.co/zt302OMh2t,Positive,Positive
1474196414527856646,Nos vemos a las 8 en punto 🎅🏼,Nayib Bukele 🇸🇻,nayibbukele,2021-12-24T01:53:09.000Z,Fri Dec 24 01:53:09 +0000 2021,5659,333,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,,Nos vemos a las 8 en punto 🎅🏼,See you at 8 o'clock 🎅🏼,Neutral,Neutral
1474214585292967936,Layla recibirá un gusanito (y un extractor de jugos 🤷🏻‍♂️) de regalo de Navidad 🎅🏼 #TrueStory https://t.co/TfBzaiO2lf,Nayib Bukele 🇸🇻,nayibbukele,2021-12-24T03:05:21.000Z,Fri Dec 24 03:05:21 +0000 2021,7585,552,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/FHV2WhCXsAEuwgn.jpg,,,,Layla recibirá un gusanito (y un extractor de jugos 🤷🏻‍♂️) de regalo de Navidad 🎅🏼 #TrueStory https://t.co/TfBzaiO2lf,Layla will receive a gushenito (and an extractor of juices 🤷🏻♂️) of Christmas gift 🎅🏼 #trestlertory https://t.co/tfbzaio2lf,Neutral,Positive
1474457860096643072,"Iba a darlas ese día, pero quería estar seguro y re confirmar algunos datos.",Nayib Bukele 🇸🇻,nayibbukele,2021-12-24T19:12:02.000Z,Fri Dec 24 19:12:02 +0000 2021,2149,287,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,,"Iba a darlas ese día, pero quería estar seguro y re confirmar algunos datos.","I was going to give them that day, but I wanted to be sure and re-confirm some data.",Positive,Positive
1474460574654345223,"1. Los contagios de #COVID19 han caído a su punto más bajo desde el 4 de mayo de 2020 (cuando se realizaban muchas menos pruebas y la pandemia iba comenzando).

Nunca antes había sido tan difícil encontrar contagios, es difícil encontrarlos aún en los griparios de los hospitales. https://t.co/mw6OJcZoFV",Nayib Bukele 🇸🇻,nayibbukele,2021-12-24T19:22:49.000Z,Fri Dec 24 19:22:49 +0000 2021,2826,521,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,1,0,photo,https://pbs.twimg.com/media/FHZWE7mXoAMvnCI.jpg,,,,"1. Los contagios de #COVID19 han caído a su punto más bajo desde el 4 de mayo de 2020 (cuando se realizaban muchas menos pruebas y la pandemia iba comenzando).

Nunca antes había sido tan difícil encontrar contagios, es difícil encontrarlos aún en los griparios de los hospitales. https://t.co/mw6OJcZoFV","1. The contagions of # Covid19 have fallen at its lowest point since May 4, 2020 (when there were many fewer tests and the pandemic was starting).

Never before had it been so difficult to find contagion, it is difficult to find them even in the beans of hospitals.https://t.co/mw6ojczofv.",Neutral,Negative
1474462271036444685,"2. Las camas hospitalarias habilitadas para #COVID19, en todo nuestro país, tienen una ocupación del 4%.

El @HospitalSV está prácticamente vacío (actualmente estamos cerrando casi todas las áreas para desinfección y reparaciones).

Las UCI COVID tienen una ocupación del 1%. https://t.co/l0ixLogDuU",Nayib Bukele 🇸🇻,nayibbukele,2021-12-24T19:29:34.000Z,Fri Dec 24 19:29:34 +0000 2021,3011,533,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,https://twitter.com/clinaliciaare/status/1473127846126227457 ,1,1,,,,,,"2. Las camas hospitalarias habilitadas para #COVID19, en todo nuestro país, tienen una ocupación del 4%.

El @HospitalSV está prácticamente vacío (actualmente estamos cerrando casi todas las áreas para desinfección y reparaciones).

Las UCI COVID tienen una ocupación del 1%. https://t.co/l0ixLogDuU","2. Hospital beds enabled for # Covid19, throughout our country, have an occupation of 4%.

The @hospitalsv is practically empty (we are currently closing almost all areas for disinfection and repairs).

The UCI Covid have an occupation of 1%.https://t.co/l0ixlogduu.",Neutral,Negative
1474466592117477378,"3. Si bien vemos como la mayoría de países entran en una quinta ola, restricciones y confinamientos por la variante Omicron, nuestro equipo epidemiológico ha estado observando y tenemos una hipótesis positiva que esperamos confirmar en las próximas semanas.

Aún falta analizar. https://t.co/C0r7uJ270P",Nayib Bukele 🇸🇻,nayibbukele,2021-12-24T19:46:44.000Z,Fri Dec 24 19:46:44 +0000 2021,1914,364,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,https://twitter.com/AlertaNews24/status/1472287327447920643 ,0,0,,,,,,"3. Si bien vemos como la mayoría de países entran en una quinta ola, restricciones y confinamientos por la variante Omicron, nuestro equipo epidemiológico ha estado observando y tenemos una hipótesis positiva que esperamos confirmar en las próximas semanas.

Aún falta analizar. https://t.co/C0r7uJ270P","3. While we see how most countries enter a fifth wave, restrictions and confinements by the Omicron variant, our epidemiological team has been observing and we have a positive hypothesis that we hope to confirm in the coming weeks.

It is still necessary to analyze.https://t.co/c0r7uj270p.",Positive,Positive
1474478583930359810,"4. Si tiene algún síntoma, llame al 132.

Lo atenderemos las 24 horas del día y en caso de necesitar hospitalización, enviaremos inmediatamente una ambulancia.

Si sus síntomas son leves (lo más probable), le enviaremos kits de medicamentos gratuitamente a la puerta de su casa. https://t.co/1ItF8pJPja",Nayib Bukele 🇸🇻,nayibbukele,2021-12-24T20:34:23.000Z,Fri Dec 24 20:34:23 +0000 2021,3405,584,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,photo,https://pbs.twimg.com/media/FHZmdN_XwAA7Ee9.jpg,,,,"4. Si tiene algún síntoma, llame al 132.

Lo atenderemos las 24 horas del día y en caso de necesitar hospitalización, enviaremos inmediatamente una ambulancia.

Si sus síntomas son leves (lo más probable), le enviaremos kits de medicamentos gratuitamente a la puerta de su casa. https://t.co/1ItF8pJPja","4. If you have any symptom, call 132.

We will assist you 24 hours a day and in case you need hospitalization, we will immediately send an ambulance.

If your symptoms are mild (most likely), we will send you free medication kits to the door of your home.https://t.co/1itf8pjpja.",Positive,Positive
1474481790953873416,"5. Sin embargo, venga lo que venga en el futuro, con esta o con otras enfermedades, la mejor forma de estar preparado es mantener nuestros cuerpos saludables.

¡De esta salimos todos juntos! 🇸🇻

Sigan estas recomendaciones: https://t.co/wakiz7k93F",Nayib Bukele 🇸🇻,nayibbukele,2021-12-24T20:47:08.000Z,Fri Dec 24 20:47:08 +0000 2021,3794,639,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,video,https://video.twimg.com/ext_tw_video/1474481715225759753/pu/vid/640x360/BAmTa_kQZjU_2bM4.mp4?tag=12,,,,"5. Sin embargo, venga lo que venga en el futuro, con esta o con otras enfermedades, la mejor forma de estar preparado es mantener nuestros cuerpos saludables.

¡De esta salimos todos juntos! 🇸🇻

Sigan estas recomendaciones: https://t.co/wakiz7k93F","5. However, come what comes in the future, with this or with other diseases, the best way to be prepared is to keep our bodies healthy.

From this we go all together!🇸🇻.

Follow these recommendations: https://t.co/wakiz7k93f",Positive,Positive
1474593239265067015,Feliz Navidad🎄 https://t.co/fSNUV83smF,Nayib Bukele 🇸🇻,nayibbukele,2021-12-25T04:09:59.000Z,Sat Dec 25 04:09:59 +0000 2021,33232,3159,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1474593127025582082/pu/vid/480x270/aaD-UtIWJyfHTkD6.mp4?tag=12,,,,Feliz Navidad🎄 https://t.co/fSNUV83smF,Merry Christmas🎄 https://t.co/fsnuv83smf.,Neutral,Positive
1474910097482690568,Merry Christmas to the World 🌎 https://t.co/n1tvQOEcDC,Nayib Bukele 🇸🇻,nayibbukele,2021-12-26T01:09:04.000Z,Sun Dec 26 01:09:04 +0000 2021,16191,1470,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1474909992243367942/pu/vid/480x270/U2Z-THdy0Ij7lgXW.mp4?tag=12,,,,Merry Christmas to the World 🌎 https://t.co/n1tvQOEcDC,Merry Christmas to the World 🌎 https://t.co/n1tvQOEcDC,Neutral,Positive
1475223617453625353,"El excelente manejo de la pandemia y la aprobación del 96% de la gente, no es coincidencia, sino el trabajo arduo de miles de salvadoreños...

Y el fruto de haber dicho: “sí se puede”, cuando nos decían que no.

Pero sobre todo, ha sido gracias a Dios. https://t.co/JThIccdSR9",Nayib Bukele 🇸🇻,nayibbukele,2021-12-26T21:54:53.000Z,Sun Dec 26 21:54:53 +0000 2021,6991,1245,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1474777007514861576/pu/pl/YOeXyxUW1EOmCNqP.m3u8?tag=12&container=fmp4,,,,"El excelente manejo de la pandemia y la aprobación del 96% de la gente, no es coincidencia, sino el trabajo arduo de miles de salvadoreños...

Y el fruto de haber dicho: “sí se puede”, cuando nos decían que no.

Pero sobre todo, ha sido gracias a Dios. https://t.co/JThIccdSR9","The excellent handling of the pandemic and the approval of 96% of the people, is not coincidence, but the hard work of thousands of Salvadorans ...

And the fruit of having said: ""Yes it can be"", when they told us no.

But above all, it has been thanks to God.https://t.co/jthiccdsr9.",Positive,Positive
1475280496275955718,"Gracias Embajador Johnson por sus buenos deseos para nuestro país.

Tiempos aquellos cuándo los embajadores eran enviados para fortalecer las relaciones entre las naciones. https://t.co/mGLjUUjpsc",Nayib Bukele 🇸🇻,nayibbukele,2021-12-27T01:40:54.000Z,Mon Dec 27 01:40:54 +0000 2021,9148,1404,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/ambassador_ronj/status/1474255711706230798 ,0,0,,,,,,"Gracias Embajador Johnson por sus buenos deseos para nuestro país.

Tiempos aquellos cuándo los embajadores eran enviados para fortalecer las relaciones entre las naciones. https://t.co/mGLjUUjpsc","Thank you Ambassador Johnson for his good wishes for our country.

Times those when the ambassadors were sent to strengthen relations between nations.https://t.co/mgljuujpsc.",Positive,Positive
1475313145497456642,"What would frighten me the most about making contact with extraterrestrial intelligent beings is what we’ll do when they say:

“Take us to your leader”👽",Nayib Bukele 🇸🇻,nayibbukele,2021-12-27T03:50:38.000Z,Mon Dec 27 03:50:38 +0000 2021,10032,1079,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,,"What would frighten me the most about making contact with extraterrestrial intelligent beings is what we’ll do when they say:

“Take us to your leader”👽","What would frighten me the most about making contact with extraterrestrial intelligent beings is what we’ll do when they say:

“Take us to your leader”👽",Positive,Positive
